#OTU ID	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15	Sample_16	Sample_17	Sample_18	Sample_19	Sample_20	Sample_21	Sample_22	Sample_23	Sample_24	Sample_25	Sample_26	Sample_27	Sample_28	Sample_29	Sample_30	Sample_31	Sample_32	Sample_33	Sample_34	Sample_35	Sample_36	Sample_37	Sample_38	Sample_39	Sample_40	Sample_41	Sample_42	Sample_43	Sample_44	Sample_45	Sample_46	Sample_47	Sample_48	Sample_49
PWY-6282:_palmitoleate_biosynthesis_I_(from_(5Z)-dodec-5-enoate)|g__Escherichia.s__Escherichia_coli	3.51818e-06	3.90697e-05	7.03113e-06	3.46155e-05	6.06123e-05	7.19032e-06	0.0	0.000138732	1.70632e-05	5.326e-06	0.0	8.09648e-05	0.0001712	0.0	0.0	0.0	1.99091e-05	9.75801e-06	0.0	0.0	0.0	1.51624e-05	0.0	0.0	0.0	2.55573e-06	2.46418e-06	0.000183676	0.0	3.08467e-05	0.00010737	0.000174388	0.0	2.0066e-05	0.0	3.49363e-06	0.000122673	3.24273e-05	1.73825e-06	0.00014673	1.04093e-05	3.95854e-05	0.000214524	0.0	2.01474e-06	6.8812e-05	0.0	7.46917e-05	0.0002749
PWY-6282:_palmitoleate_biosynthesis_I_(from_(5Z)-dodec-5-enoate)|g__Fusobacterium.s__Fusobacterium_nucleatum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.90646e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.94996e-06	0.0	0.0	3.26836e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.39225e-07	0.0
PWY-6282:_palmitoleate_biosynthesis_I_(from_(5Z)-dodec-5-enoate)|g__Haemophilus.s__Haemophilus_influenzae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.39547e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.03886e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6282:_palmitoleate_biosynthesis_I_(from_(5Z)-dodec-5-enoate)|g__Haemophilus.s__Haemophilus_parahaemolyticus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.49417e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6282:_palmitoleate_biosynthesis_I_(from_(5Z)-dodec-5-enoate)|g__Haemophilus.s__Haemophilus_parainfluenzae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.00028e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.88184e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6282:_palmitoleate_biosynthesis_I_(from_(5Z)-dodec-5-enoate)|g__Klebsiella.s__Klebsiella_pneumoniae	0.0	0.0	3.44987e-06	0.0	0.0	0.0	0.0	5.90595e-05	0.0	0.0	0.0	0.0	8.12971e-06	0.0	0.0	4.4714e-05	0.0	0.0	0.0	0.0	0.0	3.71481e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.08869e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.58327e-06	1.43502e-05	0.0	6.44387e-07	0.0	0.0	3.92058e-07	0.0
PWY-6282:_palmitoleate_biosynthesis_I_(from_(5Z)-dodec-5-enoate)|g__Neisseria.s__Neisseria_flavescens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.75545e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.41092e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.38033e-07
PWY-6282:_palmitoleate_biosynthesis_I_(from_(5Z)-dodec-5-enoate)|g__Prevotella.s__Prevotella_buccae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.49628e-06	0.0
PWY-6282:_palmitoleate_biosynthesis_I_(from_(5Z)-dodec-5-enoate)|g__Shigella.s__Shigella_flexneri	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.38775e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0925e-06	0.0	0.0	2.12714e-05	0.000106918	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6282:_palmitoleate_biosynthesis_I_(from_(5Z)-dodec-5-enoate)|g__Shigella.s__Shigella_sonnei	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.31778e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.23777e-06	3.15197e-05	0.0	0.0	0.0
PWY-6282:_palmitoleate_biosynthesis_I_(from_(5Z)-dodec-5-enoate)|g__Streptococcus.s__Streptococcus_gallolyticus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.31415e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.13425e-06	0.0	0.0	0.0	0.0
PWY-6282:_palmitoleate_biosynthesis_I_(from_(5Z)-dodec-5-enoate)|g__Streptococcus.s__Streptococcus_infantarius	0.0	1.50833e-05	0.0	0.0	0.0	5.13757e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.29471e-05	0.0	1.15654e-05	0.0	0.0	0.0	0.0	0.0	1.92383e-05	0.0	0.0	4.10633e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.57074e-05	0.0	0.0	7.41325e-07	0.0	0.0	2.24728e-06	0.0	0.0	5.61314e-07	3.3214e-07	0.0
PWY-6282:_palmitoleate_biosynthesis_I_(from_(5Z)-dodec-5-enoate)|g__Streptococcus.s__Streptococcus_lutetiensis	4.21116e-06	0.0	0.0	0.0	6.72719e-06	7.57484e-05	0.0	3.20451e-05	0.0	0.0	0.0	0.0	2.50039e-05	0.0	0.0	0.0	0.0	2.28887e-06	0.0	0.0	0.0	3.97875e-06	0.0	6.19601e-05	8.47592e-06	0.0	0.0	0.000178329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.42694e-06	0.0	0.0	1.72911e-05	0.0	1.13769e-06	1.69255e-05	0.0	1.78507e-06	0.0	0.0	0.0	1.1146e-05
PWY-6282:_palmitoleate_biosynthesis_I_(from_(5Z)-dodec-5-enoate)|g__Streptococcus.s__Streptococcus_macedonicus	3.61387e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.09517e-06	0.0	0.0	0.0	0.0	0.0	3.57111e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6282:_palmitoleate_biosynthesis_I_(from_(5Z)-dodec-5-enoate)|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.37007e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05042e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.99425e-06
PWY-6282:_palmitoleate_biosynthesis_I_(from_(5Z)-dodec-5-enoate)|g__Streptococcus.s__Streptococcus_pasteurianus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.5998e-06	3.03091e-05	0.0	0.0	0.0	1.30162e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.94298e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.59934e-06	0.000164779	0.0	2.2117e-07	2.29266e-05	0.0	4.28038e-06	4.46148e-07	0.0	0.0	0.0
PWY-6282:_palmitoleate_biosynthesis_I_(from_(5Z)-dodec-5-enoate)|unclassified	6.93132e-06	2.20395e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.36838e-05	0.0	0.0	6.50356e-06	0.0	0.0	0.0	1.36369e-05	2.9046e-05	1.8093e-05	0.0	1.08756e-05	0.0	4.06026e-06	0.0	0.0	3.31537e-05	2.00138e-05	4.61443e-05	0.0	0.0	0.0	5.42625e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.99054e-05	0.0	0.0	0.0	0.0	0.0	9.94704e-06	0.0	0.0	2.91433e-06	4.06033e-06	0.0
PWY-6284:_superpathway_of_unsaturated_fatty_acids_biosynthesis_(E._coli)|g__Streptococcus.s__Streptococcus_gallolyticus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.08381e-06	0.0	0.0	0.0	0.0
PWY-6284:_superpathway_of_unsaturated_fatty_acids_biosynthesis_(E._coli)|g__Streptococcus.s__Streptococcus_infantarius	0.0	1.39672e-05	0.0	0.0	0.0	4.58815e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.45562e-05	0.0	1.07129e-05	0.0	0.0	0.0	0.0	0.0	1.89097e-05	0.0	0.0	3.81782e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5438e-05	0.0	0.0	5.68533e-07	0.0	0.0	1.96989e-06	0.0	0.0	5.31404e-07	3.2155e-07	0.0
PWY-6284:_superpathway_of_unsaturated_fatty_acids_biosynthesis_(E._coli)|g__Streptococcus.s__Streptococcus_lutetiensis	3.85858e-06	0.0	0.0	0.0	6.41803e-06	7.39085e-05	0.0	3.03085e-05	0.0	0.0	0.0	0.0	2.42379e-05	0.0	0.0	0.0	0.0	2.18351e-06	0.0	0.0	0.0	3.28953e-06	0.0	0.0	7.66255e-06	0.0	0.0	0.000162219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.43909e-06	0.0	0.0	1.69824e-05	0.0	8.89426e-07	1.61739e-05	0.0	8.14724e-07	0.0	0.0	0.0	1.05755e-05
PWY-6284:_superpathway_of_unsaturated_fatty_acids_biosynthesis_(E._coli)|g__Streptococcus.s__Streptococcus_macedonicus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.08897e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6284:_superpathway_of_unsaturated_fatty_acids_biosynthesis_(E._coli)|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.67271e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.79571e-06
PWY-6284:_superpathway_of_unsaturated_fatty_acids_biosynthesis_(E._coli)|g__Streptococcus.s__Streptococcus_pasteurianus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.42012e-06	2.98495e-05	0.0	0.0	0.0	1.27235e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.90517e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.36201e-06	0.000161621	0.0	2.05593e-07	2.1731e-05	0.0	4.24902e-06	4.11867e-07	0.0	0.0	0.0
PWY-6284:_superpathway_of_unsaturated_fatty_acids_biosynthesis_(E._coli)|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.35021e-06	0.0
PWY-6285:_superpathway_of_fatty_acids_biosynthesis_(E._coli)|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.25671e-06	0.0
PWY-6305:_putrescine_biosynthesis_IV|g__Alistipes.s__Alistipes_shahii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.14628e-07	0.0	0.0	0.0	0.0
PWY-6305:_putrescine_biosynthesis_IV|g__Anoxybacillus.s__Anoxybacillus_flavithermus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.37626e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6305:_putrescine_biosynthesis_IV|g__Arcobacter.s__Arcobacter_butzleri	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.99833e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6305:_putrescine_biosynthesis_IV|g__Blautia.s__Ruminococcus_obeum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.06587e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.58349e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6305:_putrescine_biosynthesis_IV|g__Blautia.s__Ruminococcus_torques	1.48299e-05	0.0	2.54203e-06	0.0	0.0	0.0	0.0	0.0	1.8491e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.21168e-07	2.42656e-06	0.0	0.0	1.29526e-06	0.0	0.0	5.80538e-06	1.7159e-06	2.26688e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.48418e-07	2.21148e-06	0.0	0.0	0.0	0.0
PWY-6305:_putrescine_biosynthesis_IV|g__Citrobacter.s__Citrobacter_freundii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.45349e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6305:_putrescine_biosynthesis_IV|g__Cronobacter.s__Cronobacter_sakazakii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2604e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6305:_putrescine_biosynthesis_IV|g__Enterobacter.s__Enterobacter_aerogenes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.28015e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6305:_putrescine_biosynthesis_IV|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	1.72061e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.18409e-05	0.0	0.0	0.0	0.0	3.36544e-06	0.0	0.0	1.17623e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.22194e-08	4.28614e-07	0.0	0.0	0.0	4.32745e-07	0.0	0.0
PWY-6305:_putrescine_biosynthesis_IV|g__Escherichia.s__Escherichia_coli	2.95508e-06	1.33338e-05	7.86616e-07	1.23691e-05	1.43828e-05	9.81878e-06	0.0	7.40127e-05	8.17571e-06	1.1252e-06	0.0	4.2256e-05	0.000151353	4.11233e-06	0.0	0.0	8.96961e-06	4.00207e-06	0.0	0.0	0.0	4.57349e-06	0.0	0.0	6.61289e-07	0.0	1.31133e-06	0.000115764	0.0	3.50724e-05	4.98372e-05	8.40194e-05	0.0	2.09491e-05	0.0	1.72801e-06	5.90888e-05	1.33545e-05	1.44393e-06	8.29022e-05	7.80361e-06	3.78483e-05	0.000181804	2.93884e-07	1.73171e-06	2.01278e-05	5.06621e-07	4.04523e-05	0.000170357
PWY-6305:_putrescine_biosynthesis_IV|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.0	7.83388e-07	3.84917e-06	0.0	0.0	2.1305e-06	0.0	0.0	1.42451e-06	3.05545e-06	0.0	0.0	0.0	3.86739e-06	0.0	0.0	0.0	2.00578e-06	0.0	1.12719e-06	0.0	6.75256e-07	0.0	0.0	5.07675e-06	0.0	8.18062e-07	0.0	0.0	0.0	6.385e-05	0.0	0.0	0.0	0.0	0.0	1.23344e-05	1.80145e-06	2.38014e-06	0.0	0.0	0.0	0.0	1.05689e-06	1.8637e-05	3.08037e-07	1.05053e-06	3.09343e-05	0.0
PWY-6305:_putrescine_biosynthesis_IV|g__Klebsiella.s__Klebsiella_oxytoca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.00487e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.26124e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.35095e-07	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6305:_putrescine_biosynthesis_IV|g__Klebsiella.s__Klebsiella_pneumoniae	0.0	0.0	9.27856e-07	0.0	0.0	0.0	0.0	5.07286e-05	0.0	0.0	0.0	0.0	8.60587e-06	0.0	9.60706e-06	7.69811e-06	0.0	0.0	0.0	0.0	0.0	1.87584e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.42051e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.32518e-07	0.0	0.0	0.0	3.1393e-07	1.10795e-05	0.0	3.04507e-07	0.0	0.0	6.49911e-07	0.0
PWY-6305:_putrescine_biosynthesis_IV|g__Megamonas.s__Megamonas_funiformis	0.0	0.0	0.0	0.0	0.0	9.64301e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6305:_putrescine_biosynthesis_IV|g__Megamonas.s__Megamonas_hypermegale	0.0	0.0	0.0	0.0	0.0	3.15164e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.29714e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.63674e-07	0.0	0.0
PWY-6305:_putrescine_biosynthesis_IV|g__Megamonas.s__Megamonas_rupellensis	0.0	0.0	0.0	0.0	0.0	4.28323e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6305:_putrescine_biosynthesis_IV|g__Shigella.s__Shigella_flexneri	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.42607e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.22751e-07	0.0	0.0	6.36669e-06	2.97409e-05	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6305:_putrescine_biosynthesis_IV|g__Vibrio.s__Vibrio_cholerae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.68227e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000160147	0.000102908	0.0	4.27972e-05	0.000254683	3.94165e-06	0.000322289	0.000132025	2.70792e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.3236e-07	0.0	0.0	0.0
PWY-6305:_putrescine_biosynthesis_IV|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.77537e-05	0.0	0.0	0.0	0.0	0.0	1.36891e-05	1.01613e-05	7.62624e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7643e-06	1.32698e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.42894e-06	0.0
PWY-6307:_L-tryptophan_degradation_X_(mammalian,_via_tryptamine)|g__Corynebacterium.s__Corynebacterium_aurimucosum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00605e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6313:_serotonin_degradation|g__Bacillus.s__Bacillus_cereus_thuringiensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.87963e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6313:_serotonin_degradation|g__Corynebacterium.s__Corynebacterium_aurimucosum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.19382e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6313:_serotonin_degradation|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.68443e-07	0.0	0.0	0.0	0.0	4.40876e-07	0.0	0.0	9.16548e-07	0.0	0.0
PWY-6317:_galactose_degradation_I_(Leloir_pathway)|g__Anaerostipes.s__Anaerostipes_hadrus	0.0	0.0	0.0	0.0	0.0	2.10818e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.16312e-06	0.0	0.0	0.0	0.0
